name,latitude,longitude
Ngã tư Cầu Cống,10.8437309,106.6407747
Trường Tiểu học An Hội,10.8451046,106.6417866
Nhà thờ Thạch Đà,10.8509299,106.6545572
Ngã ba Lê Đức Thọ,10.8538843,106.6560836
Cầu Cụt,10.8545006,106.6566863
Trường Tiểu học Lê Thị Hồng Gấm 1,10.8525641,106.6609996
Nhà thờ Hợp An,10.8537319,106.6643926
Trạm Xe Bus Nhà Thờ Hà Nội,10.8518612,106.6652527
Nhà thờ Nữ Vương Hòa Bình,10.8564179,106.6545518
Trạm Xe Bus Lê Văn Thọ - Cây Trâm,10.8419204,106.657179
Nhà hàng Tư Trì,10.849057,106.6566681
Trạm Xe Bus Chợ Thiếc,10.760614,106.6570508
Trạm Xe Bus Công Viên Bình Phú 123,10.7424435,106.62999
Trường THCS Vân Đồn,10.7617562,106.7016772
Khánh Hội,10.7588692,106.6989812
Hồ bơi Quận 4,10.7568422,106.7006956
Hồ bơi Quận 4,10.7563967,106.700844
Cầu Kênh Tẻ,10.7473797,106.7020672
Cầu Kênh Tẻ,10.7471511,106.7022091
Siêu thị Lotte Mart Nguyễn Hữu Thọ,10.7410793,106.7009633
Siêu thị Lotte Mart Nguyễn Hữu Thọ,10.741179,106.701163
Đại học Tôn Đức Thắng,10.7314104,106.7000555
Đại học Tôn Đức Thắng,10.7313704,106.7001792
Trường Mầm non Tân Thuận Tây,10.7533429,106.720941
Ngã ba Tân Quy,10.7517394,106.704563
Ngã ba Tân Quy,10.7513372,106.7050661
Đường số 15,10.744457,106.7043033
Trạm Xe Bus Bến KDC Tân Quy,10.7386276,106.706727
Đường Số 38,10.7389043,106.7106184
Mai Văn Vĩnh,10.7386125,106.7133125
Nghĩa trang Liệt sĩ Huyện Nhà Bè,10.7399433,106.7301633
Nghĩa trang Liệt sĩ Huyện Nhà Bè,10.7403254,106.7299339
Khu chế xuất Tân Thuận,10.7518839,106.7286589
Bùi Văn Ba,10.7494437,106.728848
UBND Phường Tân Hưng,10.7517943,106.7010714
Cầu Rạch Ông,10.7513176,106.6926682
Bệnh viện VIệt Pháp - Tim Tâm Đức,10.7330203,106.718986
Bệnh viện Tim Tâm Đức,10.7334433,106.7190523
Vòng xoay Cây Gõ,10.7534816,106.6430956
Trạm Xe Bus Đình Minh Phụng,10.7530655,106.6452455
Bộ Công an,10.7606257,106.6834574
Phan Văn Trị,10.758079,106.6844448
Cầu Ông Lãnh,10.7667542,106.6960483
Cầu Ông Lãnh,10.7662479,106.6965412
Âu Dương Lân,10.7479471,106.6809806
Công viên Phường 2,10.7492028,106.6835243
Ngân hàng Sacombank - 600A Phạm Thế Hiển,10.7457454,106.6769487
Cao Lỗ,10.7440413,106.6729433
Chợ Phạm Thế Hiển,10.7434826,106.6700102
Công An Quận 8,10.7429959,106.6672016
Quận ủy Quận 8,10.7423399,106.6632303
UBND Quận 8,10.7402767,106.6662206
Ngã tư Bốn Xã,10.7732494,106.6230975
Trạm Xe Bus Bình Long - Ngã 4 Bốn Xã,10.7762789,106.6214527
Bình Long,10.7883388,106.6188906
Trường Tiểu học Võ Văn Tần,10.752236,106.6497207
Trạm Xe Bus Trần Quý - Hàn Hải Nguyên,10.7582245,106.6518136
UBND Phường 2,10.7574567,106.6438602
Đội Cung,10.7618957,106.6446627
Trạm Xe Bus Nơ Trang Long - Phan Văn Trị,10.8105115,106.695143
Chùa Giác Quang,10.8195597,106.6945383
Vincom Plaza,10.8268199,106.689775
Chợ Bến Cát,10.8299456,106.6881775
XP Garden,10.8364743,106.683412
Trạm Xe Bus Lê Văn Thọ - Phạm Văn Chiêu,10.8505696,106.6561724
Đài liệt sĩ,10.8384674,106.6759254
Điện lực Gò Vấp,10.8385433,106.6658149
Trạm Xe Bus Nhà Tang Lễ Gò Vấp,10.8425941,106.6621938
Trạm Xe Bus Chùa Pháp Bảo,10.8447758,106.6608203
Câu lạc bộ Tennis - 322 Lê Văn Thọ,10.8460681,106.6570489
Công viên Phạm Đình Hổ,10.7477072,106.6477586
Minh Phụng,10.7471868,106.6445426
Trạm Xe Bus Bãi Sậy - Minh Phụng,10.746928,106.6430942
Bình Tiên,10.7436674,106.642351
Cửa hàng Điện thoại Di động - 482 Hương lộ 2,10.7719561,106.6177679
589 Hương Lộ 2,10.7703349,106.6147497
Đường số 23,10.7420227,106.6259042
Đường 38,10.7382184,106.6220318
Trạm Xe Bus An Dương Vương - Võ Văn Kiệt,10.7290481,106.6205117
Trạm Xe Bus An Dương Vương - Võ Văn Kiệt,10.7250079,106.62003
Trương Đình Hội,10.7192467,106.61946
Chợ Phú Định,10.7237364,106.6226752
Coopmart Phú Lâm,10.7542828,106.6337242
Chợ Phú Lâm,10.7548805,106.6306009
Ngã tư Cây Da Sà,10.7556548,106.6265561
Chợ Phú Lâm,10.7571411,106.6214375
Da Sà,10.7582375,106.6129066
Chùa Mai Sơn,10.75803,106.6084847
Chợ Bình Trị Đông,10.7560306,106.5937275
Trạm Xe Bus UBND Phường 16 Quận 8,10.7123225,106.6236503
Trạm Xe Bus Chợ Phú Định,10.7180068,106.6227054
Quốc Lộ 1,10.769218,106.5928689
Trạm Xe Bus Giao Đường số 8,10.7355268,106.6896392
Trạm Xe Bus Giao Đường số 8,10.7360544,106.6894305
Trường THCS Dương Bá Trạc,10.7464672,106.6892512
Trường Tiểu học Rạch Ông,10.7449488,106.6891234
Trường THCS Dương Bá Trạc,10.7477987,106.6886089
Ngã tư Bình Hòa,10.8085771,106.6945788
Trạm Xe Bus Lê Quang Định - Nguyễn Thượng Hiền,10.8151055,106.6892294
Trạm Xe Bus Giao Lộ Phạm Văn Đồng,10.8185456,106.6895076
Chi cục thuế Quận Gò Vấp,10.8262729,106.6827082
Chợ Cầu,10.848155,106.6340252
Công an Xã Bình Hưng,10.730805,106.6559814
Bình Hưng,10.720531,106.6556897
Chùa Phật Bà Quan Âm,10.7729072,106.6376121
Trạm Xe Bus Nguyễn Hồng Đào - Bàu Cát,10.7924207,106.6418252
Bàu Cát 2,10.793929,106.6424175
Nhà sách Nhân Văn,10.8338988,106.6079345
Kinh Dương Vương,10.741695,106.614337
Uỷ ban Nhân dân Quận 3,10.7834111,106.6861308
Chợ Nguyễn Văn Trỗi,10.7870574,106.6794812
Chợ Nguyễn Văn Trỗi,10.786952,106.6792902
Nhà thờ Ba Chuông,10.7932667,106.6697283
Ngã tư Phạm Văn Hai,10.7963501,106.6655338
Kênh 19/5,10.8089796,106.6164038
Điện Biên Phủ,10.7809904,106.6886209
Nguyễn Đình Chiểu,10.7794239,106.6903676
Chợ Cây Xoài,10.7773657,106.7667993
Nhà sách Nguyễn Văn Cừ,10.7882452,106.7728523
Trường Tiểu học Nguyễn Văn Trỗi,10.7886717,106.7775933
Cầu Ông Kỳ 2,10.791546,106.781661
Chợ Phước Bình,10.812649,106.7710619
Trường Cao đẳng Kỹ thuật Công nghệ,10.8212777,106.7719961
Uỷ ban Nhân dân Phường Phước Long B,10.8266179,106.7687902
Đường 98,10.8308686,106.7678595
Ngã ba Linh Đông,10.8556331,106.7506626
Điện lực Thủ Đức,10.8665491,106.7385928
Chợ Phú Lâm,10.7571839,106.6316732
Trạm Xe Bus Giao Lộ An Dương Vương,10.7598316,106.6263024
Trạm Xe Bus Tô Hiệu - Nguyễn Văn Yến,10.7628898,106.6270304
Trạm Xe Bus Tô Hiệu - Hòa Bình,10.7709337,106.6269976
Cây Xăng Anh Thư,10.8368079,106.63611
Chùa Linh Sơn Hải Hội,10.8414163,106.6383578
Ngã ba Nguyễn Duy Cung,10.8431445,106.6394604
Trường Bùi Thị Xuân,10.7693473,106.6879224
Nguyễn Văn Thủ,10.7912552,106.7005492
Trạm Xe Bus Hoàng Sa,10.7923606,106.7033984
CoopMart Phan Văn Trị,10.8296479,106.681434
Nhà khách Phía Nam,10.8326622,106.6726733
Chợ Thông Tây,10.8357743,106.6646738
Trạm Xe Bus Cầu Calmette,10.7651414,106.6998546
Trạm Xe Bus Cầu Calmette,10.765093,106.7000617
Hồ Hảo Hớn,10.7599322,106.6946981
Trường Tiểu học Chương Dương,10.7582536,106.6915957
Cầu Nguyễn Văn Cừ - Nhà đèn Chợ Quán,10.7533661,106.6863084
Cầu Nguyễn Văn Cừ,10.7541194,106.6872369
Trần Bình Trọng,10.7519768,106.683172
Nhà đèn Chợ Quân,10.7524966,106.6861358
Bệnh viện Nhiệt Đới,10.7522696,106.678863
Bệnh viện Nhiệt Đới,10.7520924,106.6791944
Chợ Hòa Bình,10.7518688,106.6768378
Cầu Nguyễn Tri Phương,10.7500298,106.6703633
Hải Thượng Lãn Ông,10.7503479,106.6648446
Trạm Xe Bus Đường An Dương Vương,10.726169,106.6197196
Cầu Nước Lên,10.7200552,106.606575
Trường Phú Định,10.7230349,106.6134466
Trạm Xe Bus Giao Lộ Nguyễn Huy Điển,10.8312359,106.6823679
Trạm Xe Bus Giao Lộ Phạm Huy Thông,10.8338317,106.6819856
Trường Văn Thư lưu trữ,10.8369521,106.6808536
Trạm Xe Bus Chợ An Nhơn,10.8404239,106.6787172
Siêu thị - Đối diện 42 Lê Văn Quới,10.7742791,106.619246
Chợ Lê Văn Quới,10.7761635,106.6093969
Ngã ba Ao Đôi,10.7755776,106.6010526
Phòng Tiếp dân,10.7680616,106.6033085
Mã Lò,10.7588234,106.6064461
Trường Đại học Giao thông Vận tải,10.8066342,106.7160731
Đại Học Ngân Hàng TP.HCM,10.858578,106.7629809
Ngã ba Chương Dương,10.856345,106.7566242
Ngã ba Chương Dương,10.8560006,106.7561967
Ngã ba Hoàng Diệu 2,10.8604588,106.7607288
UBND Phường Linh Trung,10.8640139,106.7611956
Công viên Hòa Bình,10.7605765,106.6738263
Công viên Văn Lang,10.7572374,106.6685619
Bệnh viên 7C - Trường Quân y 2,10.8462521,106.7781605
Nhà sách Thành Nghĩa,10.8447187,106.7807202
Chợ Tăng Nhơn Phú A,10.844806,106.7879116
Bệnh viện Quận 9,10.8444643,106.7909018
Đại học Giao thông Vận tải,10.8452193,106.7939485
Chung cư C7,10.8467243,106.80003
Tạ Quang Bửu,10.7365376,106.6673821
Sân vận động Quận 8,10.7398042,106.6693554
Chùa An Phú,10.747371,106.6691917
Chùa An Phú,10.7474763,106.6690121
Trạm Xe Bus Trần Văn Kiểu - Lý Chiêu Hoàng,10.7393632,106.6275583
Đường 72,10.7334139,106.6265986
Bệnh viện Quận 6,10.7472412,106.6352317
Trường Tiểu học Trần Quốc Toản,10.7925829,106.644239
Trạm Xe Bus Đồng Đen - Hồng Lạc,10.7871777,106.6433017
Trạm Xe Bus Kênh Tân Hóa - Âu Cơ,10.7839941,106.6406333
Trạm Xe Bus Kênh Tân Hóa - Trịnh Đình Trọng,10.7765355,106.6387011
Trạm Xe Bus Kênh Tân Hóa - Trịnh Đình Thảo,10.7737461,106.6363516
Trường Tiểu học Bầu Sen,10.7576041,106.6792114
Đại học Sài Gòn,10.7584994,106.6815295
Trường THCS Ba Đình,10.7582676,106.6828074
Bệnh viện Quận 7,10.7377898,106.7237915
Bệnh viện Quận 7,10.7380041,106.7236011
Chùa Huệ Nghiêm,10.7895281,106.7389363
Cầu Ông Tranh,10.7904131,106.7421828
Kí túc xá Đại học Giao thông Vận tải,10.7924295,106.7304534
Kí túc xá Đại học Giao thông Vận tải,10.7924385,106.7307404
Chùa Thái Nguyên,10.7878354,106.7554255
Trường Cấp 3 Giồng Ông Tố,10.7856567,106.7568902
Trường THCS Giồng Ông Tố,10.7880104,106.7587291
Cầu Xây Dựng,10.7907078,106.7884082
Chợ Long Trường,10.8060267,106.8211744
Trường Mầm non Vành Khuyên,10.8478954,106.7600309
Công ty May Sài Gòn,10.843933,106.7624615
Công ty Sanofi Aventis,10.8413676,106.764339
Uỷ ban Nhân dân Quận 9 cũ,10.8405988,106.7690587
Bê tông Hải Âu,10.8438731,106.7709251
Chung cư Thanh Đa,10.8171074,106.7208293
Chùa Bửu Liên,10.8107793,106.7137238
Nhà sách An Bình,10.7963633,106.7311185
Khu phố 2 Gò Dưa,10.8714209,106.7418806
Rửa xe Ba Lực,10.8673524,106.7448694
Đường Phú Châu,10.8628185,106.7447331
Bồn nước,10.8530103,106.7516988
Đại học Khoa học Xã hội Nhân văn,10.7857614,106.7025976
Trạm Xe Bus Đại Học Khoa Học Xã Hội Nhân Văn,10.7857132,106.7024048
Tôn Thất Tùng,10.768731,106.6903772
Công trường Mê Linh,10.776917,106.7058354
Bệnh Viện Nhi Đồng - Sư Vạn Hạnh - BV 115,10.7695408,106.6706962
Thái Phiên,10.7560911,106.6459619
Chợ Minh Phụng,10.7508595,106.6426018
Công trường Mê Linh,10.7760722,106.7056997
Lò Siêu,10.7572962,106.6480884
Nhà thờ Tin Lành Nguyễn Tri Phương,10.7662194,106.6645872
Nhà Thờ Vinh Sơn,10.7703472,106.6722768
Điện Biên Phủ,10.7718742,106.6798899
Phú Thọ,10.7625272,106.6577416
Vòng xoay Cây Gõ,10.7552592,106.6443751
Bảo tàng Miền Đông,10.8002354,106.6663437
Công ty May Sài Gòn,10.8441528,106.7621646
Nhà sách Thành Nghĩa,10.845058,106.7805113
Bệnh Viện Mắt TP.HCM,10.7791824,106.6856155
Ấp Chiến lược,10.7610857,106.622842
Trạm Xe Bus UBND Phường Bình Trị Đông,10.7621276,106.6217586
Ao cá Cây Bàng,10.7649064,106.6186062
Mỹ Hảo,10.7664887,106.6168296
Tân Khai,10.7685827,106.6145383
Trạm Xe Bus Chợ Bình Trị Đông,10.7638791,106.6130648
Trạm Xe Bus Ngã Ba Lô Tư,10.7852923,106.5984081
Cầu Kinh mới,10.7919776,106.6059699
Uỷ ban Nhân dân Phường Bình Hưng Hòa A,10.7944256,106.6100563
Bình Long,10.7968454,106.6141172
AEON Mall,10.8011935,106.6189055
Chợ Sơn Kỳ,10.8058531,106.6219485
Trung tâm Văn hóa Quận Tân Phú,10.810582,106.6269387
Tô Hiệu,10.7721879,106.6259017
Chợ Tân Hòa Đông,10.7598256,106.6266055
Co.opmart Phú Lâm,10.7547535,106.6338946
Cầu Ông Buông,10.7547744,106.6355443
Tân Hóa,10.7547472,106.6390871
Trường Trung học Cơ sở Nguyễn Đức Cảnh,10.753956,106.643982
Trường Tiểu học Phú Thọ,10.7609302,106.6526599
Thái Phiên,10.7563763,106.646034
Lò Siêu,10.7539387,106.64675
Cây Mai,10.7537072,106.6492977
Phạm Phú Thứ,10.7417205,106.6467993
Bưu điện Quận 5,10.7512547,106.6589339
Bưu điện Quận 5,10.7512556,106.6592006
Bệnh viện Chợ Rẫy,10.7545142,106.6590882
Bến xe Chợ Lớn,10.7533307,106.6523292
Bãi Sậy,10.7475387,106.6495243
Tôn Thất Tùng,10.7676758,106.6908667
Đại Thế Giới,10.7505013,106.6680838
Trần Phú,10.7552249,106.6729568
Bệnh viện Nguyễn Trãi,10.7558623,106.6751105
Trạm Xe Bus Tiểu học Trần Quốc Toản,10.7564293,106.673296
An Đông,10.7584663,106.6752258
Bệnh viện Nguyễn Tri Phương,10.7569577,106.6706346
Bệnh viện Nguyễn Tri Phương,10.7567272,106.6704608
Chợ Nhật Tảo,10.7653516,106.667751
Chợ Nhật Tảo,10.764936,106.667633
Học viện Quân y,10.767061,106.6673755
Siêu thị Maximark,10.7771117,106.6807764
Bến xe Miền Đông mới,10.8785678,106.8149833
Bệnh viên Trung Vương,10.7713909,106.6591919
Trạm Xe Bus Cầu Rạch Tôm,10.6727229,106.697892
Trạm Xe Bus Công Ty Seiwa Electric,10.7618335,106.7463565
Trạm Xe Bus Công Ty Nidec,10.7624876,106.7454257
trạm xe bus Công Ty Chubu-Rika,10.7635398,106.7442058
Trạm Xe Bus Công Ty FPT,10.7677446,106.7456706
Trạm Xe Bus Công Ty Kim May Organ,10.7703275,106.7399675
Nhà hát Quân đội,10.8012171,106.6567933
Đường G,10.7165022,106.7276628
Đối diện Trường Tiểu học Bùi Thanh Khiết,10.6882601,106.6826315
Ctyibi,10.7360143,106.7127296
Đại học Khoa học Xã hội và Nhân văn,10.873447,106.8023132
Công an Xã Hiệp Phước,10.6177748,106.7391296
Nguyễn Đức Cảnh,10.7282359,106.7093646
Hưng Vượng,10.7292867,106.7096053
Trạm Xe Bus Cityview Shuttle,10.7744984,106.7047024
Đường Số 6,10.7299253,106.7068066
Trần Quốc Hoàn,10.8039044,106.6640727
Bệnh viện Thống Nhất,10.7923541,106.654221
Chùa Bửu Đà,10.7812597,106.6750984
Ngã ba Chí Hòa,10.7806715,106.6763913
Địa đạo Bến Đình,11.0622228,106.5291107
Tổng Công ty Samco,10.7596994,106.6881941
Trạm Xe Bus Ngã 3 Chợ Đêm,10.6842533,106.5661753
Đường dẫn Cao tốc,10.6842413,106.5765883
Trạm Xe Bus Ngã 4 Chợ Đêm Minh Tâm,10.6878759,106.5850546
Bệnh viện Triều An,10.7396714,106.6168663
Cầu Ông Buông,10.7546049,106.6383005
Bến Xe Huệ Nghĩa,10.7706093,106.6434347
Chùa Huê Lâm,10.7545538,106.641267
Cầu An Lạc,10.7242734,106.6022625
Âu Cơ,10.7738784,106.6474944
Công viên Phú Lâm,10.7475408,106.6263314
Bến xe Hoàng Long,10.8249351,106.7145147
Trạm Xe Bus Cầu Ông Giáo,10.6849584,106.5697228
Tòa án Nhân dân Quận 11,10.7665711,106.6430688
Uỷ ban Nhân dân Quận Bình Thạnh,10.8028571,106.6956903
Lăng Ông Bà Chiểu,10.8024452,106.6971084
Giáo xứ Trung Chánh,10.8608604,106.610839
Cầu Lò Gốm,10.736559,106.6383185
Cầu Lò Gốm,10.7364601,106.6377613
Mai Xuân Thưởng,10.7438664,106.6500284
Trạm Xe Bus Ngã 3 Chợ Đêm,10.6862207,106.5673148
trạm xe bus cầu cái trung,10.7309186,106.5774931
Cao su Vina,10.8609452,106.6477033
Trạm Xe Bus Ngã 4 Bình Điền,10.6967952,106.5973237
Trạm Xe Bus Nguyễn Thị Nhỏ,10.7537733,106.6418183
Đường Số 19,10.7185281,106.7269811
Xây dựng Ngọc Bảo,10.8666673,106.7232534
Trạm Xe Bus Hưng Phú Thịnh,10.7749705,106.6735169
Trạm Xe Bus Hẻm 270 Nguyễn Văn Lượng,10.8385513,106.6722917
thu phí cao tóc,10.682184,106.5569833
Trạm Xe Bus Lê Đại - Huệ Nghĩa,10.7586863,106.6590012
Cây Gõ,10.7553474,106.6434582
Trạm Xe Bus - Bình Thới,10.7646175,106.6453441
Sở Tài nguyên và Môi trường,10.7771741,106.7003573
Bãi hậu cần số 1,10.8230139,106.691356
Cầu Điện Biên Phủ,10.795104,106.7016883
Lăng Ông Bà Chiểu,10.801771,106.6964093
Đại học Bách Khoa,10.772539,106.6576534
CoopMart Phú Thọ,10.7710492,106.653299
Điện lực Phú Thọ,10.7657679,106.6593383
xeĐạiDương,10.771155,106.6543043
Công ty Thuận Kiều,10.8284932,106.6185605
Siêu thị Super Bow,10.8081878,106.6645469
Bến Bạch Đằng,10.774068,106.7066444
Hồ Hào Hớn,10.7624011,106.6905879
Ký túc xá Trần Hưng Đạo,10.7674317,106.6947718
Bệnh viện Quận 1 - CS2,10.7651957,106.6930142
Rạp phim Trần Hưng Đạo,10.7658046,106.6933395
CoopMart Đào Cử,10.4123262,106.9682608
Ngã ba Lê Hùng Yên,10.4037126,106.9586653
Cây Xăng Đức Thanh,10.3953261,106.9166952
Ngã tư 30/4,10.3956078,106.9196661
Ngã ba Đảo Khỉ,10.4074409,106.8986457
Ngã ba Đảo Khỉ,10.4074217,106.8983468
Cây Xăng Đức Thanh,10.3951391,106.9172557
UBND Xã Long Hoà,10.3968598,106.9115462
Ngã tư 30/4,10.3953939,106.9197765
Đình Long Thạnh,10.3857845,106.9115191
Đình Long Thạnh,10.3860456,106.9118457
UBND Xã Long Hoà,10.3972854,106.9113063
CoopMart Đào Cử,10.4122568,106.967843
Ngã ba Lê Hùng Yên,10.4038538,106.9593345
Bệnh viện Việt Pháp,10.7302821,106.7196433
Trạm Xe Bus Miếu Bà Cô,10.7517754,106.7128429
Miếu Bà Cô,10.7518892,106.7125082
Sông Đáy,10.8070148,106.6646627
Trần Đình Xu,10.763058,106.6882141
Trường Tiểu học Lê Lai,10.8127292,106.6224034
Đầu Tây Thạnh,10.8095231,106.6194343
Co.opmart Hậu Giang,10.7497197,106.6428648
Cổng 1 Đầm Sen,10.7651178,106.6421512
Công ty Thoát nước Đô thị,10.9117987,106.5677238
Trạm Xe Bus Nguyễn Kim - Đường 3 Tháng 2,10.7641688,106.6616537
Ông Ích Khiêm,10.7657729,106.645177
Cầu Vĩnh Bình,10.8680424,106.7178325
Bảo Tàng Mỹ Thuật,10.7691968,106.6996581
Tòa nhà Bitexco,10.7706801,106.704864
Lê Thánh Tôn,10.7750733,106.7007175
Ngã tư Trần Huy Liệu,10.793561,106.6791929
Trường Ngô Sỹ Liên,10.8106417,106.6647358
Chợ Trần Văn Quang,10.7783636,106.6453401
Trạm Xe Bus Cầu Sông Chua - Ngã 4 Bà Hom,10.7573835,106.5841125
Nhà văn hóa Cụm An Nhơn Tây,11.0895255,106.5138976
Thư viện Khoa học Tổng hợp,10.7755096,106.6988245
Nguyễn Kim,10.7683789,106.6957937
Trường Trung cấp Xây dựng TP.HCM,10.8189883,106.7010375
City Plaza,10.7645291,106.6874075
Siêu thị Satra Food,10.8133085,106.6970527
Tổng Công ty Samco,10.7594652,106.6877808
Nguyễn Thị Nghĩa,10.768802,106.693696
Đại học Y dược,10.755264,106.6629435
Chợ Nancy,10.7574579,106.6860184
Giao lộ Hàm Nghi - Tôn Thất Đạm,10.7707776,106.7030582
Trần Hưng Đạo,10.7685405,106.695205
Nhà thờ Đồng Tiến,10.7698612,106.666257
Quán Hoàng Ty,10.7754753,106.6640616
Võ Thị Sáu,10.784854,106.691202
Tú Xương,10.7820469,106.6875127
Quán Hoàng Ty,10.775136,106.6640643
Nguyễn Đình Chiểu,10.7666284,106.6781449
Nguyễn Trãi,10.7603133,106.6837907
Uỷ ban Nhân dân Quận 3,10.7832247,106.6861563
Trần Đình Xu,10.7632769,106.6882978
Công viên Lê Văn Tám,10.7874018,106.6926157
Du Lịch Danh Danh,10.7677332,106.6912882
Du Lịch Long Phương,10.7675464,106.6907955
Trung tâm GDTX Quận 4,10.7550796,106.694402
Trạm Xe Bus Trung tâm GDTX Quận 4,10.7553477,106.6941561
Trung tâm Văn hóa Quận 4,10.7600434,106.6960779
Trung tâm Văn hóa Quận 4,10.7598016,106.6959565
Trường Hải Quân,10.7632075,106.782805
Sân Bóng đá Mini - Nguyễn Thị Định,10.7653747,106.7807333
Khu dân cư Phố Đông,10.7677046,106.7780545
Uỷ ban Nhân dân Phường Cát Lái,10.7741963,106.7693459
Chợ Cây Xoài,10.7757626,106.7671146
Đường số 10,10.7775888,106.7644917
Chợ dân sinh - Ký Con,10.76735,106.6982744
